id_record,source,fecha_scrape,placa,marca,modelo,anio,kilometraje,climateSystem,ciudad,transmision,motor,fuelType,traccion,color,motor,transmision,direccion,interiorType,typePago,descripcion,fecha_ingreso,color,motorType,productId,url,json
1980237,patiotuerca,2026-08-21T03:24:10Z,,Hyundai,Creta,2026,18300,Aire Acondicionado,Ambato,Manual,1500 CC,Gasolina,4 x 2,Beige,1500 CC,Manual,Asistida,Tela,Negociable,,2026-08-21T03:24:10Z,Beige,ND,1980237,https://ecuador.patiotuerca.com/vehicle/autos-hyundai-creta-ambato-2026/1980237,"{""id_record"": ""1980237"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Ambato"", ""Recorrido"": ""18.300 Kms"", ""Publicación"": ""#1980237"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$25.500 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1980237"", ""Marca"": ""Hyundai"", ""Modelo"": ""Creta"", ""Subtipo"": ""Utilitario"", ""Recorrido"": ""18.300 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Beige"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Asistida"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1500 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-hyundai-creta-ambato-2026/1980237""}"
1937960,patiotuerca,2026-08-21T03:24:10Z,,JAC,JS2,2026,4300,Aire Acondicionado,Quito,Manual,1500 CC,Gasolina,4 x 2,Rojo,1500 CC,Manual,Electrónica,Tela,Fijo,,2026-08-21T03:24:10Z,Rojo,ND,1937960,https://ecuador.patiotuerca.com/vehicle/autos-jac-js2-quito-2026/1937960,"{""id_record"": ""1937960"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""4.300 Kms"", ""Publicación"": ""#1937960"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$15.400 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1937960"", ""Marca"": ""JAC"", ""Modelo"": ""JS2"", ""Subtipo"": ""SUV"", ""Recorrido"": ""4.300 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Rojo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1500 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-jac-js2-quito-2026/1937960""}"
1962130,patiotuerca,2026-08-21T03:24:10Z,,Kia,Seltos,2026,19278,Aire Acondicionado,Guayaquil,Automática,1500 CC,Gasolina,4 x 2,Blanco,1500 CC,Automática,ND,ND,Negociable,,2026-08-21T03:24:10Z,Blanco,ND,1962130,https://ecuador.patiotuerca.com/vehicle/autos-kia-seltos-guayaquil-2026/1962130,"{""id_record"": ""1962130"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""19.278 Kms"", ""Publicación"": ""#1962130"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$25.970 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1962130"", ""Marca"": ""Kia"", ""Modelo"": ""Seltos"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""19.278 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1500 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-seltos-guayaquil-2026/1962130""}"
1976468,patiotuerca,2026-08-21T03:24:10Z,,Kia,Seltos LX,2026,21537,Aire Acondicionado,Quito,Automática,ND,Gasolina,4 x 2,Blanco,ND,Automática,Asistida,Tela,Negociable,,2026-08-21T03:24:10Z,Blanco,ND,1976468,https://ecuador.patiotuerca.com/vehicle/autos-kia-seltos-lx-quito-2026/1976468,"{""id_record"": ""1976468"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""21.537 Kms"", ""Publicación"": ""#1976468"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$26.470 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1976468"", ""Marca"": ""Kia"", ""Modelo"": ""Seltos LX"", ""Subtipo"": ""SUV"", ""Recorrido"": ""21.537 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Asistida"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-seltos-lx-quito-2026/1976468""}"
1968564,patiotuerca,2026-08-21T03:24:10Z,,Kia,Soluto,2026,21073,Aire Acondicionado,Guayaquil,Manual,1400 CC,Gasolina,4 x 2,Blanco,1400 CC,Manual,Asistida,Tela,Negociable,,2026-08-21T03:24:10Z,Blanco,ND,1968564,https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-guayaquil-2026/1968564,"{""id_record"": ""1968564"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""21.073 Kms"", ""Publicación"": ""#1968564"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$15.470 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1968564"", ""Marca"": ""Kia"", ""Modelo"": ""Soluto"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""21.073 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Manuales"", ""Transmisión"": ""Manual"", ""Dirección"": ""Asistida"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1400 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-guayaquil-2026/1968564""}"
1976588,patiotuerca,2026-08-21T03:24:10Z,,Kia,Soluto,2026,22482,Aire Acondicionado,Guayaquil,Manual,ND,Gasolina,4 x 2,Plomo,ND,Manual,Asistida,Tela,Negociable,,2026-08-21T03:24:10Z,Plomo,ND,1976588,https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-guayaquil-2026/1976588,"{""id_record"": ""1976588"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""22.482 Kms"", ""Publicación"": ""#1976588"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$15.470 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1976588"", ""Marca"": ""Kia"", ""Modelo"": ""Soluto"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""22.482 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Asistida"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-guayaquil-2026/1976588""}"
1964035,patiotuerca,2026-08-21T03:24:10Z,,Kia,Soluto LX,2026,21073,Aire Acondicionado,Quito,Manual,1400 CC,Gasolina,4 x 2,Blanco,1400 CC,Manual,Asistida,Tela,Negociable,,2026-08-21T03:24:10Z,Blanco,ND,1964035,https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-lx-quito-2026/1964035,"{""id_record"": ""1964035"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""21.073 Kms"", ""Publicación"": ""#1964035"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$15.460 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1964035"", ""Marca"": ""Kia"", ""Modelo"": ""Soluto LX"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""21.073 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Asistida"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1400 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-lx-quito-2026/1964035""}"
1976671,patiotuerca,2026-08-21T03:24:10Z,,Kia,Soluto LX,2026,17549,Aire Acondicionado,Quito,Manual,ND,Gasolina,4 x 2,Plomo,ND,Manual,Electrónica,Tela,Negociable,,2026-08-21T03:24:10Z,Plomo,ND,1976671,https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-lx-quito-2026/1976671,"{""id_record"": ""1976671"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""17.549 Kms"", ""Publicación"": ""#1976671"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$15.470 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1976671"", ""Marca"": ""Kia"", ""Modelo"": ""Soluto LX"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""17.549 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-lx-quito-2026/1976671""}"
1968679,patiotuerca,2026-08-21T03:24:10Z,,Kia,Soluto,2026,21005,Aire Acondicionado,Quito,Automática,1400 CC,Gasolina,4 x 2,Blanco,1400 CC,Automática,Electrónica,Tela,Negociable,,2026-08-21T03:24:10Z,Blanco,4 CILINDROS,1968679,https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-quito-2026/1968679,"{""id_record"": ""1968679"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""21.005 Kms"", ""Publicación"": ""#1968679"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$15.470 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1968679"", ""Marca"": ""Kia"", ""Modelo"": ""Soluto"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""21.005 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1400 CC"", ""Tipo de motor"": ""4 CILINDROS""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-quito-2026/1968679""}"
1969025,patiotuerca,2026-08-21T03:24:10Z,,Kia,Soluto,2026,39692,ND,Quito,ND,ND,ND,ND,ND,ND,ND,ND,ND,Negociable,,2026-08-21T03:24:10Z,ND,ND,1969025,https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-quito-2026/1969025,"{""id_record"": ""1969025"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""39.692 Kms"", ""Publicación"": ""#1969025"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$15.470 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1969025"", ""Marca"": ""Kia"", ""Modelo"": ""Soluto"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""39.692 Kms""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-quito-2026/1969025""}"
1970840,patiotuerca,2026-08-21T03:24:10Z,,Kia,Soluto,2026,28418,Aire Acondicionado,Quito,Manual,1400 CC,Gasolina,4 x 2,Plomo,1400 CC,Manual,Electrónica,Tela,Negociable,,2026-08-21T03:24:10Z,Plomo,ND,1970840,https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-quito-2026/1970840,"{""id_record"": ""1970840"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""28.418 Kms"", ""Publicación"": ""#1970840"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$15.470 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1970840"", ""Marca"": ""Kia"", ""Modelo"": ""Soluto"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""28.418 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1400 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-quito-2026/1970840""}"
1971704,patiotuerca,2026-08-21T03:24:10Z,,Kia,Soluto,2026,37107,Aire Acondicionado,Quito,Manual,1400 CC,Gasolina,4 x 2,Plomo,1400 CC,Manual,Electrónica,Tela,Negociable,,2026-08-21T03:24:10Z,Plomo,4 CILINDROS,1971704,https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-quito-2026/1971704,"{""id_record"": ""1971704"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""37.107 Kms"", ""Publicación"": ""#1971704"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$15.470 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1971704"", ""Marca"": ""Kia"", ""Modelo"": ""Soluto"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""37.107 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1400 CC"", ""Tipo de motor"": ""4 CILINDROS""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-quito-2026/1971704""}"
1968864,patiotuerca,2026-08-21T03:24:10Z,,Kia,Sonet GT LINE,2026,30680,Aire Acondicionado,Quito,Tiptronic,1500 CC,Gasolina,4 x 2,Plomo,1500 CC,Tiptronic,Electrónica,Tela,Negociable,,2026-08-21T03:24:10Z,Plomo,ND,1968864,https://ecuador.patiotuerca.com/vehicle/autos-kia-sonet-gt-line-quito-2026/1968864,"{""id_record"": ""1968864"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""30.680 Kms"", ""Publicación"": ""#1968864"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$22.470 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1968864"", ""Marca"": ""Kia"", ""Modelo"": ""Sonet GT LINE"", ""Subtipo"": ""SUV"", ""Recorrido"": ""30.680 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Tiptronic"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1500 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-sonet-gt-line-quito-2026/1968864""}"
1967404,patiotuerca,2026-08-21T03:24:10Z,,Kia,Sonet,2026,25095,Aire Acondicionado,Quito,Automática,1500 CC,Gasolina,4 x 2,Blanco,1500 CC,Automática,Electrónica,Cuero,Negociable,,2026-08-21T03:24:10Z,Blanco,ND,1967404,https://ecuador.patiotuerca.com/vehicle/autos-kia-sonet-quito-2026/1967404,"{""id_record"": ""1967404"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""25.095 Kms"", ""Publicación"": ""#1967404"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$21.970 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1967404"", ""Marca"": ""Kia"", ""Modelo"": ""Sonet"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""25.095 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1500 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-sonet-quito-2026/1967404""}"
1969086,patiotuerca,2026-08-21T03:24:10Z,,Kia,Sonet,2026,20951,ND,Quito,ND,ND,ND,ND,ND,ND,ND,ND,ND,Negociable,,2026-08-21T03:24:10Z,ND,ND,1969086,https://ecuador.patiotuerca.com/vehicle/autos-kia-sonet-quito-2026/1969086,"{""id_record"": ""1969086"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""20.951 Kms"", ""Publicación"": ""#1969086"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$21.970 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1969086"", ""Marca"": ""Kia"", ""Modelo"": ""Sonet"", ""Subtipo"": ""SUV"", ""Recorrido"": ""20.951 Kms""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-sonet-quito-2026/1969086""}"
1977264,patiotuerca,2026-08-21T03:24:10Z,,Kia,Sonet,2026,9511,ND,Quito,ND,ND,ND,ND,ND,ND,ND,ND,ND,Negociable,,2026-08-21T03:24:10Z,ND,ND,1977264,https://ecuador.patiotuerca.com/vehicle/autos-kia-sonet-quito-2026/1977264,"{""id_record"": ""1977264"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""9.511 Kms"", ""Publicación"": ""#1977264"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$21.970 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1977264"", ""Marca"": ""Kia"", ""Modelo"": ""Sonet"", ""Subtipo"": ""SUV"", ""Recorrido"": ""9.511 Kms""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-sonet-quito-2026/1977264""}"
1966220,patiotuerca,2026-08-21T03:24:10Z,,Kia,Sportage,2026,6000,Aire Acondicionado,Cumbayá,Manual,2000 CC,Gasolina,4 x 2,Verde,2000 CC,Manual,Electrónica,Tela,Negociable,,2026-08-21T03:24:10Z,Verde,ND,1966220,https://ecuador.patiotuerca.com/vehicle/autos-kia-sportage-cumbaya-2026/1966220,"{""id_record"": ""1966220"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Cumbayá"", ""Recorrido"": ""6.000 Kms"", ""Publicación"": ""#1966220"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$28.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1966220"", ""Marca"": ""Kia"", ""Modelo"": ""Sportage"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""6.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Verde"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2000 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-sportage-cumbaya-2026/1966220""}"
1973627,patiotuerca,2026-08-21T03:24:10Z,,Mitsubishi,Triton GL,2026,50000,Aire Acondicionado,Ambato,Manual,2400 CC,Diesel,4 x 2,Plata,2400 CC,Manual,Hidráulica,Tela,Negociable,,2026-08-21T03:24:10Z,Plata,ND,1973627,https://ecuador.patiotuerca.com/vehicle/autos-mitsubishi-triton-gl-ambato-2026/1973627,"{""id_record"": ""1973627"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Ambato"", ""Recorrido"": ""50.000 Kms"", ""Publicación"": ""#1973627"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$33.800 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1973627"", ""Marca"": ""Mitsubishi"", ""Modelo"": ""Triton GL"", ""Subtipo"": ""Camioneta Doble Cabina"", ""Recorrido"": ""50.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plata"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""2400 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-mitsubishi-triton-gl-ambato-2026/1973627""}"
1949858,patiotuerca,2026-08-21T03:24:10Z,,Toyota,COROLLA CROSS,2026,21900,Aire Acondicionado,Quito,Automática,1800 CC,Gasolina,4 x 2,Gris,1800 CC,Automática,Hidráulica,Tela,Negociable,,2026-08-21T03:24:10Z,Gris,ND,1949858,https://ecuador.patiotuerca.com/vehicle/autos-toyota-corolla-cross-quito-2026/1949858,"{""id_record"": ""1949858"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""21.900 Kms"", ""Publicación"": ""#1949858"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$33.400 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1949858"", ""Marca"": ""Toyota"", ""Modelo"": ""COROLLA CROSS"", ""Subtipo"": ""SUV"", ""Recorrido"": ""21.900 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Gris"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1800 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-toyota-corolla-cross-quito-2026/1949858""}"
1962851,patiotuerca,2026-08-21T03:24:10Z,,Toyota,Fortuner 4.0,2026,0,Aire Acondicionado,Cuenca,Automática,4000 CC,Gasolina,4 x 4,Blanco,4000 CC,Automática,Hidráulica,Cuero,Negociable,,2026-08-21T03:24:10Z,Blanco,235 HP,1962851,https://ecuador.patiotuerca.com/vehicle/autos-toyota-fortuner-4-0-cuenca-2026/1962851,"{""id_record"": ""1962851"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""0 Kms"", ""Publicación"": ""#1962851"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$75.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1962851"", ""Marca"": ""Toyota"", ""Modelo"": ""Fortuner 4.0"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""0 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""4000 CC"", ""Tipo de motor"": ""235 HP""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-toyota-fortuner-4-0-cuenca-2026/1962851""}"
1974177,patiotuerca,2026-08-21T03:24:10Z,,Volkswagen,Amarok,2026,40,Aire Acondicionado,Quito,Manual,2000 CC,Diesel,4 x 2,Blanco,2000 CC,Manual,Hidráulica,Tela,Negociable,,2026-08-21T03:24:10Z,Blanco,ND,1974177,https://ecuador.patiotuerca.com/vehicle/autos-volkswagen-amarok-quito-2026/1974177,"{""id_record"": ""1974177"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""40 Kms"", ""Publicación"": ""#1974177"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$33.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1974177"", ""Marca"": ""Volkswagen"", ""Modelo"": ""Amarok"", ""Subtipo"": ""Camioneta Doble Cabina"", ""Recorrido"": ""40 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""2000 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-volkswagen-amarok-quito-2026/1974177""}"
1974261,patiotuerca,2026-08-21T03:24:10Z,,Volkswagen,Amarok,2026,50,Aire Acondicionado,Quito,Manual,2000 CC,Diesel,4 x 4,Crema,2000 CC,Manual,Electrónica,Tela,Negociable,,2026-08-21T03:24:10Z,Crema,ND,1974261,https://ecuador.patiotuerca.com/vehicle/autos-volkswagen-amarok-quito-2026/1974261,"{""id_record"": ""1974261"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""50 Kms"", ""Publicación"": ""#1974261"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$38.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1974261"", ""Marca"": ""Volkswagen"", ""Modelo"": ""Amarok"", ""Subtipo"": ""Camioneta Doble Cabina"", ""Recorrido"": ""50 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Crema"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""2000 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-volkswagen-amarok-quito-2026/1974261""}"
1971773,patiotuerca,2026-08-21T03:24:10Z,,Volkswagen,Saveiro,2026,3000,ND,Quito,ND,ND,ND,ND,ND,ND,ND,ND,ND,Negociable,,2026-08-21T03:24:10Z,ND,ND,1971773,https://ecuador.patiotuerca.com/vehicle/autos-volkswagen-saveiro-quito-2026/1971773,"{""id_record"": ""1971773"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""3.000 Kms"", ""Publicación"": ""#1971773"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$22.490 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1971773"", ""Marca"": ""Volkswagen"", ""Modelo"": ""Saveiro"", ""Subtipo"": ""Camioneta Cabina Simple"", ""Recorrido"": ""3.000 Kms""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-volkswagen-saveiro-quito-2026/1971773""}"
